Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Small states,SST,262.3940367,272.4781561,281.0586148,302.8175835,323.7559592,343.2791923,361.847602,356.7816664,382.5753665,413.3194501,447.0237613,506.4587641,589.7994769,798.6837013,938.3298076,1007.335707,1091.452626,1104.949241,1287.813635,1567.613641,1580.793873,1602.699821,1595.117767,1509.158023,1422.339824,1387.065133,1503.621509,1627.307273,1666.454983,1909.367002,1897.311806,1934.828537,1895.267556,1967.946092,2151.570575,2268.880385,2358.584303,2345.076667,2462.361481,2606.750877,2586.895508,2659.571813,3066.363842,3531.883357,3981.969756,4282.610675,4825.73692,5565.550859,4689.045632,5214.296259,5871.908225,5811.944842,
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.1714472,539.277466,628.0040642,664.5689305,707.7886381,736.0783198,781.991277,882.9136217,1090.411383,1134.113593,1127.981667,1355.447344,1400.325245,
Suriname,SUR,329.7465576,337.5590728,349.3361026,373.653487,417.2246212,500.665701,564.6398056,611.8464116,634.7682803,663.826747,724.0792668,771.8443215,825.6327462,1005.208759,1276.063249,1391.49632,1765.315003,2022.315758,2147.447061,2174.138816,2424.878013,2487.530409,2390.343402,2321.286586,2322.603124,2339.258054,2532.880792,2950.318057,1355.449455,954.6075857,1085.777119,966.3243372,1010.529917,1408.226978,1592.493865,1948.301246,2076.077995,2081.864646,1923.979374,1911.775317,1613.028131,2246.207819,2610.971946,3007.925792,3590.541042,5198.270131,5753.178227,6855.182343,7450.232588,8320.64783,8236.202918,9376.495375,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,1207.9698,1204.041665,1121.58617,1128.880561,1516.05588,1815.133035,1918.611647,1851.722782,2210.998183,2473.777513,2690.164666,3031.877332,3685.75282,4709.735564,5077.72131,5022.770206,5431.44324,5550.004292,5330.401622,5636.63909,6439.476749,8520.588303,10417.81173,11384.52946,12798.52727,15583.39903,18109.05566,16100.08271,16036.06927,17760.41438,16847.36039,
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8698.900018,6338.55227,6272.25085,6362.778782,7230.921231,10523.72455,10635.42713,10282.32149,10974.48893,11250.21582,10045.36008,10290.31605,11599.90192,14607.2005,16944.18953,17854.63533,19405.93327,23441.00062,27015.08238,24051.03607,22897.93876,24478.34954,22000.06957,
Sweden,SWE,2147.229311,2315.846527,2492.545346,2758.943466,3007.597978,3240.611037,3490.550337,3683.313694,3972.002749,4493.448663,4869.619652,5718.190628,6926.970547,7675.24265,9598.714913,10311.19091,10861.78734,11973.61749,14114.59226,16221.43386,14787.50259,13034.7416,11961.95796,12427.5927,12966.32348,17059.35035,20675.51837,23277.09724,24346.82938,29025.50543,30191.63415,31119.6736,23173.29642,24775.39173,28739.28592,31269.79088,28620.40835,28779.11562,29218.47171,27869.3776,25557.61254,28118.9848,35131.20776,40261.12201,41040.66502,43948.61977,50558.39553,52730.77539,43639.54832,49359.86692,56755.33193,55041.15684,
Swaziland,SWZ,120.3449656,125.5828121,144.7346614,169.8505852,179.4417386,191.5298453,181.6864331,188.9803302,243.0661062,251.5228537,297.4864261,310.6688442,455.9999182,526.9598234,557.5321677,511.0976923,552.7007003,600.1656207,704.0311585,898.2959027,919.8479614,840.8264747,843.3402399,726.9108156,511.7170779,611.2500142,761.1585108,863.5759566,835.8506379,1292.057402,1303.058139,1415.016338,1465.293184,1503.134452,1763.483593,1627.965458,1705.18714,1532.923113,1476.780019,1433.175389,1255.467014,1131.251069,1704.174166,2211.09193,2339.289952,2636.185356,2690.647766,2616.946692,2693.516041,3093.53953,3274.387294,3041.850459,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,270.2799127,287.0432242,308.198539,332.3078727,328.484901,337.6481879,333.2356819,314.3515566,314.1791328,343.8811821,400.5823962,546.5752902,644.0939568,737.7696383,802.0662073,811.7913078,1045.090548,1364.314942,2001.162055,2288.155633,2378.454666,2248.586163,2210.631616,2261.721159,2505.957802,3062.037023,3646.802228,4122.54114,4393.192824,5265.496556,5290.652729,6051.888924,6453.769065,6529.457007,6749.10368,6535.432872,7280.929264,7715.783737,7747.491312,7578.828946,7615.988534,8340.302808,8491.503655,10173.57497,11086.89098,12014.41808,12155.70159,11123.00445,9707.265361,10805.09942,12289.2563,12858.1752,
Syrian Arab Republic,SYR,199.3096146,226.7651229,237.3445933,256.3832013,272.6835385,240.58424,273.9897392,294.0924772,364.0402098,335.5463471,392.4394704,448.0579087,458.4306249,705.6591157,902.5622379,975.8289014,951.5171299,1109.030179,1147.687514,1458.485206,1672.710023,1695.405766,1765.819454,1697.094541,1537.748924,1206.217943,998.3980494,901.7270902,815.1160114,988.5223252,1012.757644,1004.974682,1009.822499,725.8193704,794.8469677,935.1196753,956.2720095,974.9593788,992.3802288,1180.48069,1263.388659,1269.941768,1261.853627,1419.264181,1588.505672,1772.56033,2065.539632,2584.378711,2564.458854,2746.85381,,3289.056325,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,109.0915357,114.5403021,116.7325801,120.7733725,125.9245699,128.2901557,130.9070451,129.6798101,132.119071,128.7457325,134.6432605,153.4020682,165.5783267,163.1126061,211.4531988,207.5317562,219.8384931,256.8787143,227.1481568,228.9071122,190.187236,176.9237731,172.348098,185.5032991,202.8885431,203.6776301,215.1674279,265.5898249,248.703917,292.1253366,305.5954837,296.8713149,223.6559843,174.6474692,207.141431,222.7375078,206.9700867,225.8833704,191.7646972,166.8513453,198.2791131,221.8337338,293.9101789,456.7944314,663.7096974,716.638996,807.7815699,938.4718288,813.7560302,909.2999069,1006.319771,1035.257946,
Togo,TGO,79.12003337,81.99461302,87.7920467,99.93795599,109.6200412,121.8335393,124.8791745,124.3495115,131.5697521,120.0539215,131.0988164,149.3510118,176.4737531,237.8139473,256.1026749,251.3229674,308.6808965,319.919016,337.4291802,417.6687676,342.2225163,281.8608627,253.0299355,228.6882469,234.3562735,315.4155059,359.6962799,385.1741005,367.1722411,429.9362994,412.1442546,424.794098,302.1483168,234.9943315,305.6094607,333.6496238,332.7828886,343.5285961,332.4410732,266.0464529,266.8807969,287.8071867,318.2552563,358.8603201,381.7820197,387.4198489,432.4844132,527.690899,514.7730045,503.1617885,569.4697158,574.1195223,
Thailand,THA,107.6080674,113.870118,118.2057659,125.9800685,137.9461685,161.0283725,166.9464158,174.8134291,186.9124731,192.1586577,194.2870346,209.3788474,269.8700005,332.1323273,351.5678742,391.5226332,445.3955229,528.6367916,589.9319782,683.0083162,721.1579666,742.9783104,798.2169811,818.1117291,747.6315992,813.0970283,935.9620138,1122.105476,1294.043518,1508.290522,1717.860885,1932.89648,2152.772968,2467.17802,2848.546866,3054.753307,2506.213519,1836.684198,1989.994923,1968.536991,1831.902788,1988.733736,2211.874014,2478.817568,2689.953147,3143.235855,3737.717255,4118.401435,3978.905381,4802.662758,5192.118907,5479.76058,
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.3664537,468.0240177,345.6771837,293.1731154,236.0452889,212.9067853,178.0674298,155.2662344,219.5478754,178.2818385,139.1091416,171.8421974,190.6763421,238.0120376,311.5502447,339.7644428,406.9634195,523.0606517,709.4374422,668.6205461,739.7378228,834.6405524,870.5421066,
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,698.1385592,859.0408868,854.1928716,881.1523546,847.54172,824.4621526,796.4158445,625.347602,592.6987853,557.510449,565.0576697,592.8360328,550.7870249,645.2771015,776.5722304,969.9702443,1286.013985,1455.93605,1706.956726,2140.455026,2606.741439,3918.917489,4059.973975,4392.719583,5724.541586,6797.734307,
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.1524746,493.1411265,474.444804,467.6607001,471.0508001,487.3235855,456.0155909,534.1147003,643.652398,744.7271391,817.766621,959.5366874,1068.38931,
Tonga,TON,,,,,,,,,,,,,,,367.9442188,336.5124603,378.0829361,454.9804804,483.9328495,572.6459023,666.0390293,662.5409478,649.049459,684.673102,639.2415709,724.3396703,865.0904469,1126.419333,1119.985414,1193.336012,1386.904685,1436.106268,1449.245337,2024.573126,2111.448315,2282.146481,2196.814098,1945.407278,1997.491218,1925.473739,1695.797938,1834.844998,2087.435695,2400.288891,2622.949225,2912.882481,2943.268847,3369.211108,3075.816179,3546.77782,4046.11987,4493.720255,
Trinidad and Tobago,TTO,675.9814448,703.7607454,759.8715494,788.1319677,807.2751306,786.7575745,822.9470118,814.7371649,830.8400313,868.7668701,937.6799933,1118.349698,1331.970358,2048.039641,2414.927253,2437.877048,3018.653918,3379.473374,4304.546167,5745.718947,6212.046338,7129.858966,6849.859146,6711.222469,6299.239285,4049.110386,4014.037456,3732.130281,3562.085074,4147.682985,4360.352262,4470.448436,3684.192625,3956.764515,4246.382397,4577.000988,4551.325458,4786.930366,5383.521802,6430.949785,6935.901256,7050.255428,8751.647773,9985.215426,12405.05615,14162.80542,16591.39187,21282.79193,14557.01681,15561.84749,17686.72718,17436.50121,
Tunisia,TUN,202.4971449,202.267513,231.4221779,226.4189197,214.0491618,220.0096033,224.6496046,246.2263048,256.3805634,280.7173972,323.560441,422.6356083,506.7609949,645.4371608,771.5083414,785.07028,867.6036587,986.59985,1156.573028,1369.526112,1285.778229,1208.697161,1209.323879,1172.100008,1158.370193,1203.554986,1261.815621,1284.904863,1269.286378,1507.231456,1571.828353,1825.379132,1687.451994,1773.313,2012.936266,2154.986939,2251.368468,2336.083943,2426.388363,2245.335059,2281.05688,2365.758861,2790.004368,3139.529118,3218.961081,3394.310288,3799.347874,4331.240807,4177.130224,4206.779922,4350.335976,4236.793631,
Turkey,TUR,284.012776,308.5108221,349.7607692,368.8299117,385.3438006,445.1420905,482.7563603,527.167359,573.0681351,491.3994389,456.5430211,560.1342289,688.4265615,930.164658,1139.032326,1278.784153,1430.436662,1552.853418,2083.178518,1566.747565,1580.886116,1403.243984,1310.279785,1246.201991,1367.173131,1508.919436,1703.649342,1742.959683,2019.065889,2790.580487,2750.643902,2850.389758,3181.317556,2268.39727,2896.090604,3052.959569,3144.393932,4392.350168,4012.472811,4219.544337,3057.79065,3576.22786,4595.287771,5866.744702,7129.58488,7736.09839,9312.051871,10379.49195,8626.398166,10135.42092,10604.84015,10666.05568,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.0917635,1034.174924,1070.26295,1052.80115,1184.938715,1194.936547,1331.51988,1366.002794,1366.76728,1460.070362,1458.949625,1393.330188,1621.332008,1901.031598,2232.604876,2252.896696,2353.403155,2768.434661,3094.684334,2763.18442,3238.496111,3993.651838,4044.189464,
Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.1589958,184.1513672,171.8745942,193.5753835,173.7861742,155.5555701,159.6537795,180.5642943,217.1541102,250.3206846,297.0125607,300.7665073,308.1440923,306.2721519,310.6316442,326.4841539,349.6209315,374.9992699,369.4021499,421.3001839,503.6045469,504.2002377,524.6937886,530.3948552,608.7158943,
Uganda,UGA,63.03559686,62.03711347,68.9578256,76.06941764,110.3644674,111.5892087,112.7235145,116.9156032,127.5327882,133.34233,145.7957956,149.2695714,165.9249372,199.2577251,217.9305825,219.6930742,255.9991125,204.7921156,175.6392735,99.17385796,103.4204298,163.4221154,163.0743007,254.9528837,240.0640974,258.4359559,398.4145741,398.8214058,311.7999578,245.476991,182.9539451,152.0859521,165.7417793,198.71522,277.512889,282.3557553,283.8789942,289.0555523,255.1733152,255.1218578,232.8003835,238.1551263,236.1053445,285.9641541,313.7989764,335.8041091,387.7808445,454.4041341,480.8713765,505.9876849,478.6156442,547.0062461,
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.443278,1449.962499,1597.492984,1569.730041,1489.679692,1417.869939,1258.136326,1012.105183,935.9680987,872.7091858,991.2301007,835.2602968,635.766242,635.7089682,780.7380311,879.4750486,1048.522488,1367.352433,1828.717626,2303.018831,3068.608998,3891.037823,2545.480341,2973.981709,3575.507325,3866.989792,
Upper middle income,UMC,156.6783745,161.2795364,164.727794,181.1138896,197.4396549,211.1236678,208.7403443,214.4114711,233.669515,249.0400559,265.5345154,297.38371,376.7256625,470.9492615,509.902371,542.8524378,596.8324765,630.0133968,750.4543331,841.548379,900.1164975,872.2005205,841.6466004,849.2668706,881.9842776,904.717462,889.2120329,954.4790716,1020.539233,1128.762139,1154.276034,1228.182083,1353.615151,1488.814284,1658.809209,1800.56476,1902.671229,1912.634225,1825.45693,1971.967524,1954.756897,1934.860085,2137.060599,2504.320384,2955.029102,3446.808303,4211.507436,5085.429161,4992.874092,5943.796494,6926.080365,7289.079202,
Uruguay,URY,602.536383,656.372409,583.984816,740.7488127,701.0707166,664.2450294,581.0876981,574.3172968,717.0600492,760.5894615,996.054849,775.9667764,1404.629998,1448.240452,1250.112977,1290.525538,1440.094844,1707.309869,2479.675587,3485.577433,3764.358435,3106.997021,1715.954703,1620.721156,1571.097843,1939.957152,2415.582172,2676.186291,2731.954068,2990.037321,3578.040328,4082.268629,4720.822043,5458.699065,5984.916524,6317.145151,7328.967354,7712.156508,7248.348746,6872.733686,6282.020902,4089.104312,3622.297337,4117.649447,5221.673188,5879.340339,7012.535692,9067.504668,8995.692612,11520.2937,13723.92185,14702.80039,
United States,USA,2934.552778,3107.937417,3232.208009,3423.396282,3664.80187,3972.12309,4152.019837,4491.424305,4802.642485,5246.961746,5623.588445,6109.692419,6741.101133,7242.324202,7819.958976,8611.461463,9471.528658,10587.41604,11695.36336,12597.64551,13992.9227,14439.01513,15561.26814,17134.3157,18269.27927,19114.82387,20100.78873,21483.11445,22922.46545,23954.52342,24404.99484,25492.95555,26464.78326,27776.4265,28781.94969,30068.22721,31572.63522,32948.95126,34639.11984,36467.29543,37285.81592,38175.37638,39682.47225,41928.88614,44313.58524,46443.8102,48070.38469,48407.07691,46998.82042,48357.68451,49853.68234,51748.56149,
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192097,658.6558681,603.934942,597.0252726,576.4434172,585.9320401,600.5981578,623.0026524,623.2161328,702.4807441,558.221144,456.7034892,383.3494997,396.129969,465.1198869,546.7768502,642.9604146,830.4076942,1023.119641,1181.84736,1377.082143,1544.730285,1716.526284,
St. Vincent and the Grenadines,VCT,170.431983,174.5662992,162.8702327,173.4719103,175.7350691,185.355279,180.4856433,173.2212379,185.9961125,203.9643145,219.2874903,298.3343776,322.5691138,348.1391506,347.6180194,339.3297492,374.1670308,472.4537094,547.3607542,600.0378718,737.8326528,836.071179,913.1858308,997.6672153,1080.443346,1216.518208,1344.101738,1544.817823,1655.721306,1843.635453,1970.973119,2159.136294,2208.887055,2249.679153,2464.637064,2604.77157,2713.589367,2945.17223,3076.286032,3683.577919,3991.313328,4277.77725,4452.087539,4813.329728,5070.682447,5610.608277,6278.984959,6403.602308,6154.220234,6172.582317,6291.264323,6515.217548,
"Venezuela, RB",VEN,1133.465025,1208.150861,1257.84658,1037.316155,1055.762649,1073.350288,1077.451599,1142.492624,1149.805619,1211.555172,1304.559014,1387.177054,1636.647158,2364.38332,2465.73199,2748.700452,3097.292393,3286.707229,3811.06694,4447.085435,4855.378497,4796.237929,4784.217469,3317.108288,3344.487963,3311.087004,2481.057185,3113.521877,2188.521626,2382.251061,2558.724047,2825.796102,2746.069746,2613.905373,3389.83587,3026.070802,3728.787997,3889.609906,4091.632001,4799.646018,4942.00061,3666.652442,3241.519616,4282.015326,5444.662518,6747.759125,8329.640488,11223.21131,11524.98053,13559.33182,10727.98257,12728.72685,
Virgin Islands (U.S.),VIR,753.6656891,1016.528926,1069.767442,1302.663438,1511.363636,1778.012685,2271.653543,3183.150183,3605.802048,3476.190476,3619.71831,4040.789474,4185.714286,4393.333333,4253.191489,4583.333333,4965.591398,5342.708333,6319.792,7503.092784,8385.714286,8162.745098,8816.345846,9124.074074,9256.074766,9723.943662,10828.30249,11527.27334,13047.57313,15050.54714,15945.49982,16752.27713,18728.24343,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,239.4286952,437.1295435,593.6535736,401.874911,97.15788506,98.031869,142.9658899,144.1486586,189.2605161,229.9548051,288.0202779,337.0500628,361.2544883,360.600798,374.4764201,433.3337077,448.8794251,477.0998779,530.8552522,606.8946902,699.4878933,796.6543615,919.1808885,1164.563271,1232.369671,1333.583526,1543.02695,1755.214016,
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,1059.334595,980.8809016,832.754887,808.2205311,886.3223293,1066.563012,951.3220908,892.1482318,961.1041455,1065.842317,1011.411604,1080.230278,1252.62792,1263.463418,1176.870439,1335.251681,1390.321422,1427.094151,1462.196383,1472.990156,1477.833673,1469.888862,1362.637725,1353.976704,1580.598054,1788.017092,1886.38831,2036.174187,2392.833398,2697.378926,2642.931499,2965.75121,3252.134993,3183.155758,
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.324497,1301.226064,1298.837572,1367.54234,1420.60402,1463.577424,1407.613233,1111.61518,921.0389408,996.6486336,1114.392564,1209.453855,,,,,,,,
World,WLD,457.559771,482.6824379,509.0300751,546.6512616,583.5545228,619.8589059,646.1376674,682.6233056,735.7833033,800.6767114,865.8791395,978.5242202,1168.897984,1322.676004,1446.714483,1546.745194,1719.219343,1988.04771,2267.309987,2506.540232,2530.558757,2464.56305,2476.722777,2527.990455,2612.803487,3032.52713,3381.012555,3715.943027,3836.822716,4212.41863,4348.444754,4581.545533,4595.554034,4862.414074,5301.108099,5336.601712,5252.024306,5160.912527,5284.546238,5387.095164,5287.659924,5421.320036,6007.504803,6678.206391,7137.630064,7638.185127,8498.394334,9210.803621,8628.048641,9307.167804,10200.84009,10280.53608,
Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,686.1895757,629.2900676,610.8607659,532.1301991,560.1001531,618.2100203,734.206306,675.889922,688.0476973,682.063691,711.992703,709.3866461,1167.160751,1177.478595,1300.066539,1477.204657,1388.109614,1327.256498,1372.736393,1385.93352,1453.506954,1699.184211,2094.629506,2291.030636,2502.211263,2693.792991,3128.727157,2712.407415,3075.651529,3361.961671,3619.689904,
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.9764753,478.8525802,495.6423809,391.0787697,289.4656586,283.5751583,371.3857763,425.101377,381.8600601,448.5390694,549.9399017,546.5362272,576.4238637,617.2411934,707.3734732,831.8802898,916.7343934,1019.541278,1237.999904,1105.817474,1400.667685,1361.32653,1494.432832,
South Africa,ZAF,431.353939,448.0016072,484.5258308,519.4097022,554.7900028,591.8119157,646.2755716,684.3237389,754.9138987,810.7661943,874.4494175,897.3817795,1202.468374,1477.02322,1494.158502,1403.952336,1526.80767,1719.895713,2076.284081,2920.782714,3073.12242,2764.289433,2893.725145,2792.007909,2142.151823,2475.044545,3158.590603,3398.641375,3621.522918,3182.214046,3345.809473,3557.111038,3479.924054,3546.668992,3862.808993,3593.2776,3636.171059,3205.168759,3102.813833,3019.946367,2638.15805,2439.991779,3647.70412,4695.039363,5234.313052,5468.298059,5930.12741,5597.967476,5758.002522,7266.078871,7942.834101,7507.67494,
"Congo, Dem. Rep.",COD,197.3911749,235.6326419,377.4279087,170.4663094,232.8114307,253.7619344,184.1347567,206.7225684,258.6190224,243.7635593,272.0760665,292.2956445,362.8285429,430.6908308,447.0011452,409.6200562,509.3002382,616.3482759,587.4426099,546.1435373,463.3280667,491.6370638,386.3290846,268.6997589,239.5164126,262.2248377,241.3797272,271.1605965,267.4895691,267.8202893,250.6815716,217.4928516,272.7593079,142.9654552,134.3275463,133.8382832,138.181988,138.2442434,102.666198,91.7010826,97.40719338,111.9710813,111.2393513,124.049698,133.1002707,158.7273182,175.1042702,198.4957712,185.2322376,211.2643588,245.5826551,261.836335,
Zambia,ZMB,215.0070573,207.7847516,209.0673411,236.8778754,296.3658517,335.5531592,352.0330754,400.5186039,474.882125,426.802812,381.530122,417.7108172,524.8245047,606.5918077,492.1115873,534.4708114,474.2410851,512.971779,592.3880807,664.3357125,663.7101869,620.8337871,516.0826077,409.7783832,329.383655,236.3956445,312.7107457,500.7572918,522.390448,419.1949822,420.091125,386.7572337,388.6364884,387.9873979,393.3392687,360.4311373,419.5658901,338.0016707,318.2521686,322.1025512,352.612855,349.2834202,398.5344753,486.7424372,625.8537548,908.3817072,953.0787078,1175.351051,998.4404343,1224.953863,1408.561319,1469.121162,
Zimbabwe,ZWE,282.8860008,278.9637599,280.021055,284.4073324,296.5620914,280.5736722,296.0622495,303.5631533,347.0788607,361.9085608,404.5651934,480.4582727,573.7101701,667.2724903,708.4460716,677.5037009,663.209803,640.2366023,736.3671649,916.2854987,1058.008099,1084.160554,947.0848347,744.869613,636.2357495,676.2669948,707.5762822,793.0491509,814.9899895,839.6099886,805.1283942,614.8172338,585.4900742,602.9296526,610.967289,722.021541,708.0943041,523.4856833,553.7476169,535.0402914,538.4533524,501.7131151,451.9486489,457.3841445,452.7890275,427.8343859,415.375482,345.4074343,475.8538049,568.4275419,663.6426223,714.2330072,
